id,workclass,education,marital-status,occupation,social-security-number,house-number,fnlwgt,education-num,age-group,capitalgain,capitalloss,hoursperweek,label
11931,1.0,11.0,6.0,0.0,-0.9637677587712307,-1.6995571160524678,-0.29734422759408813,-0.5591048324240065,1.6705930722366424,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
21682,3.0,15.0,0.0,5.0,0.9420354287940236,-1.5542031122297384,0.4429332128555411,-0.17549511099541318,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
26167,3.0,15.0,4.0,7.0,-0.4833103168197168,1.1554610696098424,-0.2139167343052722,-0.17549511099541318,-1.5272145663004166,-0.3268579961061566,-0.23468146916765179,-1.1891491400281098,0.0
18388,3.0,15.0,5.0,12.0,-0.367501329819501,0.6924945910879282,1.1696980902896015,-0.17549511099541318,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
23083,3.0,15.0,2.0,11.0,1.4283163124532723,0.5551769865150132,-1.1251823020256908,-0.17549511099541318,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
21202,5.0,9.0,4.0,11.0,0.45745516299888234,0.8413426815410116,0.22175694859641076,0.9753340532903672,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,0.0
9334,3.0,15.0,4.0,9.0,-0.30458317943425073,1.0894228322961506,-0.08510212928293055,-0.17549511099541318,-1.5272145663004166,-0.3268579961061566,-0.23468146916765179,-1.1891491400281098,0.0
3511,3.0,11.0,2.0,5.0,0.2668744680870221,-1.2247107429873498,-0.30577506024921736,-0.5591048324240065,-1.5272145663004166,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,0.0
12863,3.0,12.0,4.0,9.0,0.2928049800744975,-0.8850855225169342,-0.27944685723894014,1.3589437747189606,-1.5272145663004166,-0.3268579961061566,-0.23468146916765179,-2.3299433366209645,0.0
433,3.0,12.0,2.0,3.0,0.3512162439505733,0.664891306708131,-0.40871639812212107,1.3589437747189606,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,1.0
6603,5.0,15.0,2.0,2.0,0.20952394304391192,-0.6436441363594679,-0.13561936880889996,-0.17549511099541318,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
27786,5.0,11.0,2.0,4.0,0.8301985499156446,0.5698521503625004,-1.497929643835531,-0.5591048324240065,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,0.0
18331,3.0,12.0,2.0,9.0,-0.3165308833770788,0.1306454609269938,0.24827874133470473,1.3589437747189606,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
8760,6.0,15.0,2.0,3.0,0.8955009295763364,-0.2837532134329988,-1.538186627776613,-0.17549511099541318,0.8711411626023777,2.8683102814222803,-0.23468146916765179,-0.048354943435254816,1.0
20004,3.0,14.0,2.0,9.0,-0.20399082071478622,1.0115047004392548,0.5696860872745044,1.742553496147554,1.6705930722366424,-0.3268579961061566,-0.23468146916765179,-1.1891491400281098,1.0
10884,3.0,11.0,3.0,4.0,-1.230945467844188,0.34867646666108776,-0.4492444076824265,-0.5591048324240065,0.8711411626023777,-0.3268579961061566,-0.23468146916765179,2.233233449750455,0.0
26879,3.0,11.0,4.0,2.0,-0.27741472448672605,-1.1698535828907908,4.0629643319046505,-0.5591048324240065,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
14858,3.0,11.0,0.0,12.0,-0.38523497904603515,1.310598515997563,0.3239239275572476,-0.5591048324240065,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,1.0
11097,3.0,4.0,3.0,2.0,1.6581314649950512,0.3567128659109021,1.03047803738636,-2.860763160995567,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
1535,3.0,11.0,2.0,2.0,-1.3359349056845373,-0.14014625292544658,-0.10432558927499326,-0.5591048324240065,1.6705930722366424,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,1.0
2878,3.0,11.0,2.0,0.0,-0.9475125229621972,0.12924782627485218,-0.09245853894756684,-0.5591048324240065,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
5140,3.0,11.0,2.0,2.0,-0.5031591847025764,-0.8595786901153495,0.4213963556136783,-0.5591048324240065,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
16215,3.0,5.0,0.0,6.0,-1.2407912511247026,0.4961269224620295,0.4182118045878028,-2.477153439566974,1.6705930722366424,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
19707,3.0,11.0,2.0,13.0,-0.23281002508831306,0.7966183726724795,-0.6952969519917085,-0.5591048324240065,1.6705930722366424,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
1272,3.0,15.0,2.0,2.0,-1.5098849356359878,-1.5611912854904466,-0.4178344743117097,-0.17549511099541318,-1.5272145663004166,1.8032541889128013,-0.23468146916765179,1.0924392531576002,1.0
21131,3.0,11.0,4.0,7.0,1.4409630966672706,0.2113588620881728,0.5548087166764176,-0.5591048324240065,-0.7277626566661518,0.7381980964033225,-0.23468146916765179,1.0924392531576002,0.0
6307,3.0,11.0,4.0,13.0,-0.8646189643488712,0.8395956382258345,-1.491279836678156,-0.5591048324240065,-1.5272145663004166,-0.3268579961061566,-0.23468146916765179,-1.1891491400281098,0.0
18127,3.0,11.0,2.0,6.0,-1.1099798522725581,-1.5814569879465001,-0.07224777134261874,-0.5591048324240065,-0.7277626566661518,1.8032541889128013,-0.23468146916765179,1.0924392531576002,0.0
5836,5.0,9.0,2.0,9.0,0.9022060271343993,-0.6586687088699905,-0.7326500900125392,0.9753340532903672,1.6705930722366424,3.9333663739317597,-0.23468146916765179,-0.048354943435254816,1.0
18651,3.0,11.0,4.0,5.0,1.6375575202424992,-0.4640480835592688,-1.0414257061992465,-0.5591048324240065,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
3652,3.0,11.0,2.0,13.0,-0.38044356695102366,0.9772626514617848,-0.14005257358048342,-0.5591048324240065,0.8711411626023777,-0.3268579961061566,-0.23468146916765179,-1.1891491400281098,0.0
19763,3.0,15.0,2.0,2.0,-1.4984895268544647,-0.3435020948120534,1.6147608750000966,-0.17549511099541318,0.8711411626023777,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,1.0
6340,3.0,11.0,2.0,2.0,-1.327379946118648,-0.11988055046939297,1.3704603177293662,-0.5591048324240065,-0.7277626566661518,3.9333663739317597,-0.23468146916765179,-0.048354943435254816,1.0
1616,3.0,9.0,2.0,3.0,-0.6877774794405241,1.0684583125140261,-0.4228968456993476,0.9753340532903672,0.07168925296811295,1.8032541889128013,-0.23468146916765179,1.0924392531576002,1.0
12129,5.0,15.0,2.0,3.0,1.336086109676604,0.4971751484511357,-1.5607688695497661,-0.17549511099541318,1.6705930722366424,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
7363,3.0,15.0,4.0,0.0,-0.2851066208035656,-1.2414823588130492,-0.819775147106475,-0.17549511099541318,-1.5272145663004166,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,0.0
5139,5.0,10.0,2.0,9.0,-0.8223446836491476,0.2815900033582896,-0.8819561677454533,2.1261632175761473,1.6705930722366424,3.9333663739317597,-0.23468146916765179,-1.1891491400281098,1.0
17189,3.0,11.0,2.0,6.0,-0.15706106254303678,0.8476320374756489,0.8657815762761147,-0.5591048324240065,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,1.0
7801,1.0,10.0,2.0,3.0,0.06444381967025958,1.1079414914370271,0.25874226613400975,2.1261632175761473,0.07168925296811295,2.8683102814222803,-0.23468146916765179,-0.048354943435254816,1.0
11798,0.0,11.0,2.0,2.0,-0.8658592088109179,-0.7058388783797704,0.7402192786844544,-0.5591048324240065,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
26270,3.0,11.0,2.0,3.0,-0.23736954260643794,-1.0199572664486012,-0.09050328269459772,-0.5591048324240065,1.6705930722366424,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
26209,3.0,0.0,2.0,2.0,-0.0037272688841818147,-0.23658304392321888,-0.4276591530085595,-1.7099339967097869,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
25835,3.0,15.0,2.0,11.0,-0.5608503896749174,0.2005271935340752,0.413265587036975,-0.17549511099541318,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
1334,3.0,11.0,6.0,9.0,0.8196923661980307,0.8766329565075877,1.711962277437304,-0.5591048324240065,1.6705930722366424,1.8032541889128013,-0.23468146916765179,-0.048354943435254816,1.0
9322,5.0,4.0,2.0,7.0,0.792896992793,0.43987212771332895,-0.4361577420684946,-2.860763160995567,1.6705930722366424,0.7381980964033225,-0.23468146916765179,-2.3299433366209645,0.0
25619,3.0,9.0,5.0,9.0,-0.4859924119396518,-0.041613009949461814,-0.8614356565756783,0.9753340532903672,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-1.1891491400281098,0.0
20345,3.0,9.0,2.0,9.0,0.7725144338768349,-0.09716898737209152,-1.2955025447348223,0.9753340532903672,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
20090,3.0,5.0,6.0,8.0,-0.6521726134123019,-0.08843377079620635,-0.4159469744635465,-2.477153439566974,1.6705930722366424,-0.3268579961061566,2.8773632401060234,-1.1891491400281098,0.0
5714,3.0,9.0,2.0,9.0,0.2935880478784934,-0.3082118198454773,-0.8404021326266591,0.9753340532903672,0.8711411626023777,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,1.0
11712,3.0,4.0,2.0,4.0,1.4204704498792668,0.46922245540830315,0.8757708062417787,-2.860763160995567,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
24896,3.0,11.0,2.0,2.0,-1.3131031298388653,1.6194757741208627,-0.9330832149146754,-0.5591048324240065,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
14432,1.0,9.0,0.0,9.0,-1.3338821388036155,1.0663618605358136,0.5549442294860293,0.9753340532903672,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,0.0
21906,1.0,5.0,2.0,13.0,-0.5576425684860188,0.23302219919636805,0.815699913638183,-2.477153439566974,0.8711411626023777,-0.3268579961061566,4.433385594742861,-0.048354943435254816,0.0
17062,3.0,7.0,2.0,3.0,0.2241062443308942,1.5464493635464627,-0.9560235976846596,0.5917243318617736,0.8711411626023777,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
11940,3.0,9.0,2.0,9.0,0.31210675903178914,1.4604948324397526,-1.4656001592567347,0.9753340532903672,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
4556,3.0,9.0,2.0,11.0,-0.19019471097324214,0.36824335179107054,-0.13025693334283614,0.9753340532903672,-1.7751398343130214e-16,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,1.0
19032,3.0,11.0,2.0,4.0,-0.794473002653065,-1.3522449049952732,-0.6563660576875412,-0.5591048324240065,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
8336,6.0,9.0,2.0,9.0,-0.54109419663042,-0.08703613614406472,-0.0266670698810763,0.9753340532903672,1.6705930722366424,1.8032541889128013,-0.23468146916765179,-0.048354943435254816,1.0
11732,1.0,2.0,4.0,7.0,1.385960806791568,1.7187078344229183,0.8489779878842614,-0.9427145538526001,-1.5272145663004166,-0.3268579961061566,-0.23468146916765179,-2.3299433366209645,0.0
14760,3.0,15.0,0.0,2.0,0.7352261862749236,-0.1359533489690217,0.3751671285632798,-0.17549511099541318,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,1.0
11501,5.0,15.0,2.0,9.0,-0.06294771627222807,1.2169569943040741,0.6127114043262258,-0.17549511099541318,1.6705930722366424,-0.3268579961061566,-0.23468146916765179,-2.3299433366209645,0.0
26900,1.0,9.0,4.0,9.0,-1.704927543633182,-1.302978283507281,-0.42608139672522305,0.9753340532903672,-1.5272145663004166,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
6812,3.0,12.0,2.0,11.0,1.0974251015485215,-0.9179299368422624,-0.3134992903970854,1.3589437747189606,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,2.233233449750455,1.0
18679,3.0,15.0,2.0,10.0,0.542004777172198,0.8015100939549752,0.17568259332842565,-0.17549511099541318,1.6705930722366424,-0.3268579961061566,-0.23468146916765179,-2.3299433366209645,0.0
5194,3.0,15.0,4.0,13.0,-1.5239591044727816,-0.2676804149333701,-1.2467179332746028,-0.17549511099541318,-1.5272145663004166,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,0.0
21156,3.0,9.0,2.0,3.0,1.4232776060818653,-1.2708326865080235,-1.3652335647664537,0.9753340532903672,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
20205,1.0,9.0,4.0,2.0,-0.5485207939323663,-0.5479061626877665,0.027005682211566046,0.9753340532903672,-1.5272145663004166,-0.3268579961061566,-0.23468146916765179,-1.1891491400281098,0.0
9502,3.0,12.0,2.0,9.0,-0.2656491696343719,0.8046547719222938,0.29070393022957425,1.3589437747189606,0.07168925296811295,1.8032541889128013,-0.23468146916765179,-0.048354943435254816,1.0
4309,5.0,11.0,2.0,4.0,-0.1620110631104112,-0.41897436602770133,-1.5207925907143085,-0.5591048324240065,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,2.233233449750455,0.0
24922,3.0,15.0,2.0,11.0,-0.5853722518037703,-0.893471330429784,0.7119938963396131,-0.17549511099541318,0.07168925296811295,2.8683102814222803,-0.23468146916765179,1.0924392531576002,1.0
12840,3.0,15.0,4.0,6.0,-1.088160368450693,-0.8753020799519428,-1.513862078451309,-0.17549511099541318,-1.5272145663004166,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
4028,3.0,15.0,0.0,7.0,-1.360550264891197,-0.6460899970007158,-0.25843269226272253,-0.17549511099541318,1.6705930722366424,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
15297,3.0,9.0,2.0,3.0,1.5886290670389271,1.706478531216679,-0.9012667431151236,0.9753340532903672,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,1.0
12259,3.0,9.0,2.0,11.0,-1.15292111516718,-1.2914477976271124,1.1009156599252523,0.9753340532903672,0.8711411626023777,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,1.0
19911,3.0,15.0,4.0,11.0,-1.4366516799902789,-0.5989198274909359,0.3663103985065137,-0.17549511099541318,-0.7277626566661518,-0.3268579961061566,2.8773632401060234,1.0924392531576002,0.0
18742,3.0,11.0,2.0,2.0,-0.537890317580168,0.022328775386017657,0.5361563463820043,-0.5591048324240065,0.07168925296811295,2.8683102814222803,-0.23468146916765179,-0.048354943435254816,1.0
15263,5.0,15.0,4.0,4.0,1.408178957634727,-1.416536098993788,1.40484185342514,-0.17549511099541318,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
11274,1.0,9.0,4.0,9.0,1.5132042781581387,0.8154864404763914,2.232176594563899,0.9753340532903672,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,0.0
19827,3.0,15.0,2.0,5.0,0.09228732551751513,1.7267442336727328,0.21578470548709422,-0.17549511099541318,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
245,6.0,9.0,2.0,9.0,0.8380402321320988,0.8322580563020909,-0.8725283479910378,0.9753340532903672,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
19684,3.0,13.0,4.0,9.0,-0.2811599060485088,-1.4451876093626914,3.6456623141917563,-3.627982603852754,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
5483,0.0,9.0,2.0,9.0,-0.44511256096684365,-0.5751600384045282,0.791084979720854,0.9753340532903672,0.8711411626023777,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
5324,3.0,0.0,4.0,2.0,0.7474946020236423,0.5681051070473233,0.592607111071687,-1.7099339967097869,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
13530,3.0,15.0,2.0,0.0,0.20363075698850092,0.7501470204887704,1.3634717285479616,-0.17549511099541318,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
10182,3.0,12.0,4.0,9.0,1.6565722185240903,0.03735334789654016,0.18307772093866526,1.3589437747189606,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
19215,3.0,15.0,0.0,12.0,1.6215744687431495,-1.1534313757281267,1.441101209482676,-0.17549511099541318,-1.5272145663004166,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
9704,0.0,9.0,2.0,3.0,-1.1914728028364114,-0.21387148082591745,0.12998573803007316,0.9753340532903672,0.8711411626023777,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
22469,3.0,4.0,2.0,6.0,-0.017796177693872938,1.6558142750765452,-0.8338394408468915,-2.860763160995567,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
308,1.0,7.0,0.0,10.0,0.7567442079152842,0.19947896754496897,0.8281574126360605,0.5917243318617736,0.8711411626023777,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
10257,3.0,8.0,2.0,12.0,-1.3500658474654288,1.1998359698153391,-1.589081367272215,0.20811461043318025,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
7964,3.0,9.0,2.0,9.0,-0.4761145690052692,1.5436540942421795,0.3298864911801633,0.9753340532903672,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
21218,3.0,11.0,4.0,5.0,0.6762573018923532,1.0240834123085294,-0.4899563274843478,-0.5591048324240065,-1.5272145663004166,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
26217,4.0,14.0,2.0,9.0,-1.0083827400049445,0.8291133783347723,-1.0774721135559642,1.742553496147554,1.6705930722366424,3.9333663739317597,-0.23468146916765179,-0.048354943435254816,1.0
13693,0.0,15.0,2.0,7.0,-0.4649839674318687,-0.3480444074315137,-1.4076490741749224,-0.17549511099541318,0.8711411626023777,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,0.0
7886,3.0,0.0,2.0,2.0,-0.4234342679528265,0.29556634987970587,-1.580708611535491,-1.7099339967097869,0.8711411626023777,-0.3268579961061566,2.8773632401060234,1.0924392531576002,1.0
21828,3.0,15.0,4.0,9.0,0.3201504239836437,-1.0748144265451602,-0.9135984087897902,-0.17549511099541318,-1.5272145663004166,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
4953,3.0,11.0,4.0,6.0,-1.5172871155002148,0.7683162709666115,0.5775167917727817,-0.5591048324240065,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
9345,6.0,7.0,0.0,10.0,-1.3024329016675253,1.0129023350913964,1.6048394014392384,0.5917243318617736,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
10624,3.0,0.0,4.0,7.0,-0.8007061655077143,-1.565733598109907,-0.5646626035260094,-1.7099339967097869,-1.5272145663004166,-0.3268579961061566,-0.23468146916765179,-2.3299433366209645,0.0
10497,3.0,9.0,2.0,9.0,-0.008117551081805237,-1.5517572515884905,-1.1544143509562192,0.9753340532903672,1.6705930722366424,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,1.0
7809,3.0,9.0,2.0,3.0,1.6440925563983755,0.2669148395108025,0.0874927927303978,0.9753340532903672,1.6705930722366424,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
23372,3.0,11.0,2.0,13.0,-0.0696965231570409,-0.90290536433174,-1.5377220124293727,-0.5591048324240065,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,0.0
7930,1.0,9.0,0.0,10.0,0.42311167375488723,0.18026149107802159,-0.6642354801314219,0.9753340532903672,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,0.0
3105,3.0,15.0,2.0,5.0,0.3649033032251857,-0.29877778594352133,-0.3228109563146908,-0.17549511099541318,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
21681,3.0,9.0,2.0,11.0,1.4216098624265898,-1.527997462502083,0.33975956730901724,0.9753340532903672,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
11947,4.0,11.0,2.0,11.0,-0.4552056001013499,0.24035978112011158,-0.3993950527181149,-0.5591048324240065,0.8711411626023777,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,0.0
16583,3.0,8.0,6.0,9.0,0.5291358230917567,0.6858558264902554,-0.057283285366924404,0.20811461043318025,1.6705930722366424,3.9333663739317597,-0.23468146916765179,1.0924392531576002,1.0
24329,1.0,15.0,2.0,0.0,0.8334313418248797,1.3885166478544588,-1.4173479195485612,-0.17549511099541318,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
26082,3.0,9.0,0.0,0.0,-0.45620652677806417,-1.4217772289393193,-0.058415785275822356,0.9753340532903672,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,-1.1891491400281098,0.0
22102,0.0,9.0,2.0,9.0,0.760416283169044,0.7225437361089732,1.0528860484042981,0.9753340532903672,0.8711411626023777,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,1.0
10605,5.0,15.0,2.0,12.0,1.4065055966239919,-1.2655915565624924,-0.08406642423804098,-0.17549511099541318,0.8711411626023777,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
24337,3.0,7.0,4.0,7.0,0.02701151879140503,0.15335702402429527,-1.5765851503287343,0.5917243318617736,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
27716,0.0,9.0,4.0,0.0,0.08358958061401349,1.5726550132741184,2.252803580084083,0.9753340532903672,0.07168925296811295,1.8032541889128013,-0.23468146916765179,1.0924392531576002,0.0
25448,5.0,9.0,4.0,9.0,1.571360029205611,-1.3697153381470437,0.9083325984941951,0.9753340532903672,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-2.3299433366209645,0.0
19381,3.0,9.0,2.0,3.0,-0.35740068304900985,1.693550410684369,0.41839571482941873,0.9753340532903672,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
2405,3.0,11.0,2.0,6.0,0.7371024675277158,0.41436529531174426,-1.2984644675734787,-0.5591048324240065,0.8711411626023777,-0.3268579961061566,2.8773632401060234,-0.048354943435254816,1.0
13745,3.0,11.0,6.0,0.0,0.24027786146217994,-0.964750697689007,-0.9624604561412163,-0.5591048324240065,1.6705930722366424,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
2577,3.0,8.0,4.0,9.0,-1.4241972882796514,-0.4797714733958621,-0.08282744997873381,0.20811461043318025,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
26544,3.0,9.0,0.0,9.0,0.22382816986668286,0.7525928811300182,0.011344273215011436,0.9753340532903672,-0.7277626566661518,0.7381980964033225,-0.23468146916765179,-2.3299433366209645,0.0
24544,5.0,12.0,2.0,3.0,-1.216065734885877,0.08277647409114305,0.1461988777514755,1.3589437747189606,0.07168925296811295,3.9333663739317597,-0.23468146916765179,1.0924392531576002,1.0
13687,3.0,15.0,4.0,5.0,0.5182198068022568,1.2679706591072435,-0.7517477166813911,-0.17549511099541318,-1.5272145663004166,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,0.0
1362,5.0,15.0,2.0,2.0,-1.2872394420963646,-0.6404994583921493,2.1300483335486655,-0.17549511099541318,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
4447,3.0,15.0,2.0,5.0,0.7880931933149504,-0.08004796288335658,-1.4915992597293835,-0.17549511099541318,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,0.0
6112,4.0,11.0,2.0,13.0,-0.3234662079796963,1.0876757889809734,-1.092998009742907,-0.5591048324240065,1.6705930722366424,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,1.0
24084,6.0,12.0,2.0,9.0,0.03512371778521083,0.501717461070596,-0.03399444108651007,1.3589437747189606,0.07168925296811295,-0.3268579961061566,-0.23468146916765179,-1.1891491400281098,1.0
9109,5.0,4.0,2.0,4.0,1.1414155765549197,0.45175202225653277,-0.05287911905454347,-2.860763160995567,0.8711411626023777,-0.3268579961061566,-0.23468146916765179,1.0924392531576002,0.0
12434,1.0,11.0,2.0,10.0,1.3996748193825614,1.4000471337346272,1.2597753907357927,-0.5591048324240065,-0.7277626566661518,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
20507,1.0,12.0,2.0,9.0,-0.10835156325069605,1.2969715781391822,-0.4818836358260496,1.3589437747189606,0.8711411626023777,-0.3268579961061566,-0.23468146916765179,-0.048354943435254816,1.0
